-3987.470000,-4678.530000,-22.183600
-4040.240000,-4691.140000,-47.814300
-3950.770000,-4758.020000,-26.325200
-3975.410000,-4736.510000,-27.564000
-3999.430000,-4727.570000,-27.478700
-4016.270000,-4649.030000,-37.038800
-3944.450000,-4780.040000,-37.076000
-3960.120000,-4712.120000,-23.524900
-3985.670000,-4654.960000,-19.506000
-4010.740000,-4609.950000,-25.962000
-4050.230000,-4611.150000,-34.542600
-3886.730000,-4725.890000,-15.233700
-3883.710000,-4684.060000,-12.416000
-3958.250000,-4677.170000,-16.908800
-3985.440000,-4609.230000,-17.028900
-3952.390000,-4623.910000,-10.891300
-3912.120000,-4719.160000,-13.067200
-3913.590000,-4686.710000,-12.665300
-4060.440000,-4506.630000,6.382780
-4018.780000,-4743.930000,-34.953700
-3826.140000,-4634.120000,9.347160
-3817.870000,-4504.230000,11.489800
-3839.940000,-4576.850000,9.867570
-3873.140000,-4546.520000,10.533000
-3995.470000,-4707.410000,4.499360
-3994.940000,-4732.400000,5.057540
-3853.930000,-4435.120000,10.499100
-3768.080000,-4530.160000,11.403800
-3898.170000,-4496.500000,13.188500
-3774.070000,-4629.680000,10.715100
-4090.940000,-4539.220000,18.716300
-4056.320000,-4493.470000,-28.599600
-4048.780000,-4589.610000,-41.427400
-4013.980000,-4515.770000,-23.376200
-4011.090000,-4482.850000,-22.714000
-3785.420000,-4331.250000,9.861940
-3973.770000,-4788.680000,-38.755600
-4042.040000,-4713.410000,-43.361600
-4018.740000,-4693.060000,-36.854500
-4053.580000,-4646.240000,-38.304300
-3767.800000,-4563.980000,9.837310
-3870.670000,-4571.010000,8.209210
-3849.320000,-4610.160000,9.278670
-3738.170000,-4546.250000,27.127500
-3735.060000,-4556.200000,27.210800
-3734.700000,-4420.710000,30.599800
-3757.470000,-4462.280000,65.124800
-4013.770000,-4702.020000,5.425300
-3750.210000,-4447.930000,64.981700
-4018.140000,-4656.730000,-31.040300
-4081.520000,-4590.690000,-43.422500
-4109.620000,-4582.040000,-52.070000
-3872.810000,-4547.330000,10.264200
-3757.980000,-4556.420000,10.491100
-3785.450000,-4631.840000,10.845500
-3767.430000,-4347.730000,11.304300
-3932.290000,-4735.860000,4.969470
-4082.350000,-4554.340000,-44.926900
-3895.720000,-4495.720000,13.189700
-3786.870000,-4483.290000,13.945100
-3819.660000,-4502.270000,11.475300
-3763.980000,-4559.920000,10.473000
-3835.710000,-4397.690000,11.016800
-3834.530000,-4462.940000,12.564000
-4068.840000,-4650.720000,-37.477300
-4119.660000,-4550.710000,-48.124500
-3779.610000,-4542.270000,11.483700
-3981.160000,-4716.960000,4.368530
-3837.930000,-4571.930000,8.801040
-4012.710000,-4722.930000,5.208770
-3797.940000,-4367.990000,16.871500
-4034.330000,-4679.430000,6.276480
-4083.110000,-4517.270000,-36.288700
-3788.920000,-4612.750000,46.023600
-3770.080000,-4531.740000,11.542600
-3785.930000,-4366.850000,16.871500
-3998.660000,-4735.980000,5.267450
-3861.460000,-4463.370000,10.485100
-3869.580000,-4431.880000,10.486600
-3931.610000,-4738.400000,5.102420
-3849.940000,-4692.180000,9.562330
-3910.500000,-4642.030000,9.563170
-3892.040000,-4680.960000,-13.707300
-4083.380000,-4610.440000,-41.730800
-3994.800000,-4705.090000,4.384840
-3800.510000,-4422.110000,13.089600
-3778.640000,-4318.840000,10.111900
-3848.260000,-4393.540000,10.223900
-3861.280000,-4403.100000,10.128700
-3852.840000,-4397.240000,10.120100
-3841.590000,-4395.530000,10.534500
-3846.230000,-4391.040000,10.274600
-3802.110000,-4670.210000,9.050960
-3809.380000,-4678.870000,9.134070
-3844.280000,-4633.700000,9.346800
-3902.360000,-4629.960000,9.835440
-3890.560000,-4620.390000,9.639530
-3819.740000,-4562.350000,9.142160
-3846.700000,-4558.220000,8.514990
-3823.410000,-4509.730000,11.037500
-3754.090000,-4314.940000,10.052800
-3757.230000,-4320.670000,10.052800
-3741.880000,-4316.550000,10.052800
-3744.030000,-4325.680000,10.052800
-3750.120000,-4347.060000,11.410300
-3753.200000,-4343.200000,11.495500
-3995.570000,-4735.740000,7.160880
-3798.240000,-4374.620000,16.865800
-3843.460000,-4516.150000,9.845000
-3733.430000,-4380.580000,11.361300
-3854.850000,-4433.750000,10.437600
-3846.730000,-4449.220000,17.331400
-3757.620000,-4551.020000,10.276700
-3763.590000,-4554.740000,10.483200
-3776.120000,-4629.170000,10.845500
-3834.130000,-4395.260000,10.959100
-3848.560000,-4402.280000,10.364900
-4003.410000,-4717.350000,4.858330
-3828.880000,-4517.510000,10.743700
-3896.160000,-4588.840000,9.220150
-3749.690000,-4454.150000,64.987900
-3747.270000,-4532.250000,11.993500
-3818.250000,-4720.140000,-19.533900
-3911.080000,-4752.250000,-24.074100
-3877.510000,-4748.690000,-25.833700
-3856.540000,-4718.370000,-14.528100
-3853.160000,-4781.410000,-42.028000
-3820.930000,-4757.880000,-32.469900
-3756.460000,-4497.340000,13.847500
-3806.330000,-4405.180000,12.378000
-3812.730000,-4491.950000,12.120900
-3799.730000,-4430.460000,14.087800
-3790.140000,-4720.020000,-23.518000
-3748.310000,-4709.460000,-27.684200
-3779.000000,-4750.800000,-34.909900
-3776.340000,-4750.750000,-35.723500
-3814.660000,-4793.340000,-41.380900
-3769.360000,-4349.590000,11.273100
-3801.060000,-4420.400000,12.875100
-3785.880000,-4485.590000,13.935200
-3764.680000,-4414.570000,26.991000
-3802.680000,-4384.620000,15.661800
-4078.570000,-4521.850000,12.292800
-4076.270000,-4511.450000,6.384220
-4071.370000,-4530.960000,6.382110
-4084.040000,-4537.780000,11.435300
-4094.880000,-4538.500000,6.461440
-3737.910000,-4332.460000,9.969460
-3810.200000,-4525.650000,9.968130
-4065.100000,-4540.000000,9.751650
-3811.590000,-4467.790000,12.771000
-3736.970000,-4338.660000,10.535900
-3750.090000,-4442.590000,30.568700
